Model:	LI-7810
SN:	TG10-01524
Software Version:	2.3.5
Timestamp:	2024-05-23 11:00:00
Timezone:	US/Mountain
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1716483851	383861064	5544	0	""	2024-05-23	11:04:11	2239.3083	403.77026	2084.5327	39.3176	55.0003	26.8967	51.1432	0.00189162	11.0818	54.5005	7.25	0.26661	24.0958	216
DATA	1716483852	383861064	5548	0	""	2024-05-23	11:04:12	2239.8108	402.93033	2084.7188	39.318	55.0003	26.8967	51.1432	0.00188185	11.0813	54.5005	86.25	0.26661	24.0985	228
DATA	1716483853	383861064	5552	0	""	2024-05-23	11:04:13	2245.9314	398.89209	2084.6892	39.3168	55.0003	26.8983	51.1432	0.00189643	11.0809	54.5005	-185.25	0.26661	24.097	 87
DATA	1716483854	383861064	5556	0	""	2024-05-23	11:04:14	2247.584	399.01547	2085.6631	39.318	55.0003	26.8946	51.1432	0.00190943	11.0805	54.5005	-146.25	0.26661	24.0954	 12
DATA	1716483855	383861064	5560	0	""	2024-05-23	11:04:15	2249.3635	401.20117	2085.9849	39.3172	55.0003	26.8918	51.1432	0.00194838	11.0828	54.5005	-58	0.26661	24.0962	171
DATA	1716483856	383518934	5564	0	""	2024-05-23	11:04:16	2248.4475	400.28088	2084.9011	39.318	55.0003	26.8909	51.1432	0.00192993	11.0834	54.5005	68.5	0.26661	24.0962	181
DATA	1716483857	383518934	5568	0	""	2024-05-23	11:04:17	2249.9695	406.0603	2086.3508	39.3172	55.0003	26.8922	51.1432	0.00191341	11.0816	54.5005	45.75	0.26661	24.0962	225
DATA	1716483858	383518934	5572	0	""	2024-05-23	11:04:18	2263.6411	398.9306	2084.5144	39.318	55.0003	26.8922	51.1432	0.00193276	11.0825	54.5005	-102.5	0.26661	24.0962	208
DATA	1716483859	383518934	5576	0	""	2024-05-23	11:04:19	2268.5049	403.26602	2085.075	39.3188	55.0003	26.8926	51.1432	0.00190735	11.0831	54.5005	124.5	0.26661	24.0962	222
DATA	1716483860	383518934	5580	0	""	2024-05-23	11:04:20	2272.6018	401.5029	2086.5525	39.3176	55.0003	26.8934	51.1432	0.00192717	11.0815	54.5005	-103.25	0.26661	24.0958	 38
DATA	1716483861	383518934	5584	0	""	2024-05-23	11:04:21	2279.9773	409.21048	2087.9229	39.318	55.0003	26.893	51.1432	0.00191598	11.0823	54.5005	51.5	0.26661	24.0958	138
DATA	1716483862	383518934	5588	0	""	2024-05-23	11:04:22	2276.2122	409.51581	2087.0669	39.318	55.0003	26.8922	51.1432	0.00189824	11.0811	54.5005	-56.5	0.26661	24.0962	216
DATA	1716483863	383518934	5592	0	""	2024-05-23	11:04:23	2276.1709	405.32382	2086.2627	39.318	55.0003	26.8922	51.1432	0.00189965	11.082	54.5005	-4.75	0.26661	24.0958	175
DATA	1716483864	383179903	5596	0	""	2024-05-23	11:04:24	2281.1321	407.13583	2086.3508	39.318	55.0003	26.8918	51.1432	0.00191137	11.0823	54.5005	30	0.26661	24.0962	 52
DATA	1716483865	383179903	5600	0	""	2024-05-23	11:04:25	2281.7117	404.19617	2086.4976	39.3184	55.0003	26.8897	51.1432	0.00190803	11.083	54.5005	-104.5	0.26661	24.095	210
DATA	1716483866	383179903	5604	0	""	2024-05-23	11:04:26	2280.8325	404.56039	2086.771	39.318	55.0003	26.8889	51.1432	0.00189125	11.0821	54.5005	-6.75	0.26661	24.0954	171
DATA	1716483867	383179903	5608	0	""	2024-05-23	11:04:27	2288.2771	410.90479	2086.009	39.318	55.0003	26.8905	51.1432	0.00190699	11.0811	54.5005	-56.75	0.26661	24.0962	229
DATA	1716483868	383179903	5612	0	""	2024-05-23	11:04:28	2290.2512	406.8985	2086.231	39.318	55.0003	26.8885	51.1432	0.00192322	11.0819	54.5005	37.75	0.26661	24.0958	126
DATA	1716483869	383179903	5616	0	""	2024-05-23	11:04:29	2282.1274	405.23026	2085.8599	39.318	54.9997	26.8909	51.1432	0.00192483	11.0816	54.5005	30.75	0.26661	24.0985	  8
DATA	1716483870	383179903	5620	0	""	2024-05-23	11:04:30	2282.7505	399.56763	2084.9641	39.3176	55.0001	26.8901	51.1432	0.00192568	11.0813	54.5005	44.25	0.26661	24.0958	 18
DATA	1716483871	382822036	5624	0	""	2024-05-23	11:04:31	2279.6025	404.25854	2086.1201	39.318	55.0001	26.8909	51.1432	0.00192483	11.0825	54.5005	110.75	0.26661	24.0958	244
DATA	1716483872	382822036	5628	0	""	2024-05-23	11:04:32	2289.2107	404.65189	2086.7366	39.3184	55.0003	26.8926	51.1432	0.0018712	11.0822	54.5005	-25.75	0.26661	24.0962	  6
DATA	1716483873	382822036	5632	0	""	2024-05-23	11:04:33	2294.6926	407.98343	2086.9431	39.3192	55.0003	26.8918	51.1432	0.00191431	11.0825	54.5005	-135.5	0.26661	24.0966	 58
DATA	1716483874	382822036	5636	0	""	2024-05-23	11:04:34	2294.8406	402.17191	2085.9602	39.3192	55.0003	26.8897	51.1432	0.00191789	11.0816	54.5005	73.5	0.26661	24.0958	232
DATA	1716483875	382822036	5640	0	""	2024-05-23	11:04:35	2301.9419	406.25314	2085.9587	39.3188	55.0003	26.8885	51.1432	0.00187326	11.0812	54.5005	-6.75	0.26661	24.0966	 16
DATA	1716483876	382822036	5644	0	""	2024-05-23	11:04:36	2304.8943	408.79138	2086.7156	39.318	55.0003	26.8881	51.1432	0.00190742	11.0837	54.5005	34.5	0.26661	24.097	127
DATA	1716483877	382822036	5648	0	""	2024-05-23	11:04:37	2306.4832	409.92468	2087.0754	39.3184	55.0003	26.8905	51.1432	0.00192203	11.0812	54.5005	90.25	0.26661	24.0966	 13
DATA	1716483878	382822036	5652	0	""	2024-05-23	11:04:38	2315.6174	409.54312	2087.1714	39.3176	55.0003	26.8914	51.1432	0.00189936	11.0811	54.5005	-64.75	0.26661	24.097	 11
DATA	1716483879	382477998	5656	0	""	2024-05-23	11:04:39	2315.4402	408.51694	2086.0618	39.318	55.0003	26.8885	51.1432	0.00190767	11.0823	54.5005	-13.5	0.26661	24.0958	242
DATA	1716483880	382477998	5660	0	""	2024-05-23	11:04:40	2321.2434	406.85815	2086.9807	39.318	55.0003	26.8897	51.1432	0.00191033	11.0818	54.5005	123.5	0.26661	24.0958	229
DATA	1716483881	382477998	5664	0	""	2024-05-23	11:04:41	2322.8838	407.78998	2087.5613	39.3184	55.0003	26.8914	51.1432	0.0019356	11.0817	54.5005	-164.5	0.26661	24.0954	 47
DATA	1716483882	382477998	5668	0	""	2024-05-23	11:04:42	2319.752	409.49753	2086.9917	39.3196	55.0003	26.8872	51.1432	0.00192099	11.0821	54.5005	-28.5	0.26661	24.0946	  4
DATA	1716483883	382477998	5672	0	""	2024-05-23	11:04:43	2324.4075	407.13229	2086.3877	39.3188	55.0003	26.8885	51.1432	0.00188432	11.0809	54.5005	-35.25	0.26661	24.0946	 88
DATA	1716483884	382477998	5676	0	""	2024-05-23	11:04:44	2328.2717	405.83011	2086.6084	39.3184	55.0003	26.8872	51.1432	0.00191382	11.0819	54.5005	51.5	0.26661	24.0958	239
DATA	1716483885	382477998	5680	0	""	2024-05-23	11:04:45	2327.4119	406.54883	2087.2856	39.3188	55.0003	26.8885	51.1432	0.00191126	11.0815	54.5005	-50	0.26661	24.0958	198
DATA	1716483886	382133960	5684	0	""	2024-05-23	11:04:46	2337.3784	406.14728	2086.5984	39.3201	55.0003	26.8885	51.1432	0.0019136	11.0819	54.5005	-97	0.26661	24.0978	143
DATA	1716483887	382133960	5688	0	""	2024-05-23	11:04:47	2329.3467	407.42584	2087.6431	39.3184	55.0003	26.8864	51.1432	0.00191726	11.0805	54.5005	137.75	0.26661	24.097	 35
DATA	1716483888	382133960	5692	0	""	2024-05-23	11:04:48	2330.2512	408.16852	2086.2686	39.3192	55.0003	26.8889	51.1432	0.00190145	11.0825	54.5005	39.75	0.26661	24.0962	 25
DATA	1716483889	382133960	5696	0	""	2024-05-23	11:04:49	2326.3982	406.75394	2086.5559	39.3192	55.0003	26.8897	51.1426	0.00190162	11.0824	54.5005	41.25	0.265878	24.0958	110
DATA	1716483890	382133960	5700	0	""	2024-05-23	11:04:50	2335.2776	405.81659	2087.3867	39.3196	55.0003	26.8885	51.1426	0.00191663	11.0817	54.5005	-147	0.265878	24.0954	 38
DATA	1716483891	382133960	5704	0	""	2024-05-23	11:04:51	2353.5332	408.2655	2086.3152	39.3196	55.0003	26.8868	51.1424	0.00189492	11.081	54.5005	-65.25	0.265878	24.0958	 20
DATA	1716483892	382133960	5708	0	""	2024-05-23	11:04:52	2396.0017	408.87656	2086.9609	39.3196	55.0003	26.8839	51.1424	0.00194709	11.0825	54.5005	14	0.265878	24.0962	203
DATA	1716483893	382133960	5712	0	""	2024-05-23	11:04:53	2412.0588	411.69183	2086.2732	39.3184	55.0003	26.8839	51.1424	0.00191944	11.0829	54.5005	0.75	0.265878	24.0962	 25
DATA	1716483894	381787061	5716	0	""	2024-05-23	11:04:54	2407.4097	408.63962	2086.7695	39.3188	55.0003	26.8868	51.1424	0.00189764	11.083	54.5005	64.5	0.265878	24.0962	 18
DATA	1716483895	381787061	5720	0	""	2024-05-23	11:04:55	2398.9136	407.13013	2085.6069	39.3192	55.0003	26.8876	51.1424	0.00193153	11.0815	54.5005	3.5	0.265878	24.0966	234
DATA	1716483896	381787061	5724	0	""	2024-05-23	11:04:56	2393.8157	407.76486	2085.429	39.3196	55.0003	26.8905	51.1424	0.00191371	11.0811	54.5005	-88.25	0.265878	24.0954	 96
DATA	1716483897	381787061	5728	0	""	2024-05-23	11:04:57	2384.1042	411.383	2086.1367	39.3201	55.0003	26.8897	51.1424	0.00192052	11.0807	54.5005	44.25	0.265878	24.0954	223
DATA	1716483898	381787061	5732	0	""	2024-05-23	11:04:58	2411.803	413.81387	2085.6577	39.3201	55.0001	26.8905	51.1424	0.00190647	11.081	54.5005	-11	0.265878	24.095	 65
DATA	1716483899	381787061	5736	0	""	2024-05-23	11:04:59	2428.6548	413.04941	2085.3982	39.3196	55.0003	26.8889	51.1424	0.00191586	11.0814	54.5005	-76.75	0.265878	24.0958	173
DATA	1716483900	381787061	5740	0	""	2024-05-23	11:05:00	2434.4739	417.17798	2084.9272	39.3205	55.0003	26.8897	51.1424	0.00191623	11.0804	54.5005	73.5	0.265878	24.0958	 28
DATA	1716483901	381436109	5744	0	""	2024-05-23	11:05:01	2435.8875	417.22433	2085.7065	39.3188	55.0003	26.8901	51.1424	0.00190067	11.0813	54.5005	-138.25	0.265878	24.0954	153
DATA	1716483902	381436109	5748	0	""	2024-05-23	11:05:02	2427.1223	413.87979	2084.8296	39.3192	55.0003	26.886	51.1424	0.00190493	11.0822	54.5005	-42.75	0.265878	24.0962	 72
DATA	1716483903	381436109	5752	0	""	2024-05-23	11:05:03	2414.4851	415.2569	2085.3252	39.3196	55.0003	26.8852	51.1424	0.0018799	11.0807	54.5005	-24	0.265878	24.0974	120
DATA	1716483904	381436109	5756	0	""	2024-05-23	11:05:04	2420.6807	414.00998	2085.6035	39.3205	55.0001	26.8876	51.1424	0.00190322	11.0815	54.5005	64.25	0.265878	24.0962	 53
DATA	1716483905	381436109	5760	0	""	2024-05-23	11:05:05	2383.7795	409.44348	2084.8669	39.3246	55.0001	26.8885	51.1424	0.00190845	11.0814	54.5005	261	0.265878	24.0962	248
DATA	1716483906	381436109	5764	0	""	2024-05-23	11:05:06	1498.0037	374.09747	2078.9033	39.3258	55.0001	26.8942	51.1424	0.00193541	11.0831	54.5007	817.75	0.265878	24.0958	140
DATA	1716483907	381436109	5768	0	""	2024-05-23	11:05:07	692.9295	367.11234	2077.0469	39.3184	55.0003	26.9004	51.1424	0.00190325	11.0861	54.5007	577	0.265878	24.0962	187
DATA	1716483908	381436109	5772	0	""	2024-05-23	11:05:08	451.12509	367.39401	2077.7236	39.3159	55.0003	26.907	51.1424	0.00191046	11.0862	54.5007	263.75	0.265878	24.0958	 76
DATA	1716483909	381088018	5776	0	""	2024-05-23	11:05:09	348.9259	369.88388	2076.5771	39.3147	55.0003	26.9119	51.1424	0.00193351	11.0872	54.5009	260	0.265878	24.0962	217
DATA	1716483910	381088018	5780	0	""	2024-05-23	11:05:10	291.30948	370.12204	2075.8716	39.3127	55.0003	26.9136	51.1424	0.00190385	11.0888	54.5005	113.75	0.265878	24.0962	106
DATA	1716483911	381088018	5784	0	""	2024-05-23	11:05:11	251.53265	368.95016	2076.7239	39.3118	55.0003	26.9164	51.1424	0.00190112	11.0869	54.5011	-115.75	0.265878	24.0958	161
DATA	1716483912	381088018	5788	0	""	2024-05-23	11:05:12	226.23669	368.89804	2076.7776	39.3098	55.0003	26.9152	51.1424	0.00188508	11.0884	54.5011	-130	0.265878	24.0962	 43
DATA	1716483913	381088018	5792	0	""	2024-05-23	11:05:13	205.31145	367.70602	2075.4099	39.3094	55.0003	26.9119	51.1424	0.00189519	11.0888	54.5009	-76	0.265878	24.0958	239
DATA	1716483914	381088018	5796	0	""	2024-05-23	11:05:14	186.22598	367.40125	2076.9026	39.3065	55.0003	26.9086	51.1424	0.00191882	11.0893	54.5011	-103.75	0.265878	24.0958	181
DATA	1716483915	381088018	5800	0	""	2024-05-23	11:05:15	171.47916	369.49146	2076.2385	39.3048	55.0003	26.9053	51.1424	0.00190496	11.0882	54.5013	-166	0.265878	24.0962	 24
DATA	1716483916	380748987	5804	0	""	2024-05-23	11:05:16	159.41245	368.13068	2077.3828	39.3048	55.0003	26.902	51.1424	0.00189414	11.0871	54.5013	-143.75	0.265878	24.0974	133
DATA	1716483917	380748987	5808	0	""	2024-05-23	11:05:17	152.71381	368.66214	2077.5601	39.3032	55.0003	26.8967	51.1424	0.00190735	11.0868	54.5013	-99.25	0.265878	24.0974	149
DATA	1716483918	380748987	5812	0	""	2024-05-23	11:05:18	143.31886	367.10617	2076.3494	39.3036	55.0003	26.8938	51.1424	0.00189419	11.0871	54.5007	-54.25	0.265878	24.0978	155
DATA	1716483919	380748987	5816	0	""	2024-05-23	11:05:19	134.21793	372.49963	2076.709	39.302	55.0003	26.8918	51.1424	0.00191927	11.0888	54.5005	-31.75	0.265878	24.0958	 61
DATA	1716483920	380748987	5820	0	""	2024-05-23	11:05:20	129.37576	367.55191	2077.3516	39.3007	55.0003	26.8926	51.1424	0.00187969	11.0881	54.5005	33	0.265878	24.0974	205
DATA	1716483921	380748987	5824	0	""	2024-05-23	11:05:21	126.8468	365.52426	2076.1489	39.3003	55.0003	26.8926	51.1424	0.00192057	11.0889	54.5005	-69.25	0.265878	24.0966	 96
DATA	1716483922	380748987	5828	0	""	2024-05-23	11:05:22	121.41635	368.61459	2076.4309	39.3003	55.0003	26.8901	51.1424	0.00191317	11.0885	54.5005	57.75	0.265878	24.0958	 86
DATA	1716483923	380748987	5832	0	""	2024-05-23	11:05:23	122.07593	369.1427	2077.1472	39.2995	55.0003	26.8885	51.1424	0.00189334	11.0878	54.5005	-85	0.265878	24.0962	211
DATA	1716483924	380395889	5836	0	""	2024-05-23	11:05:24	113.23143	366.09409	2077.0913	39.2995	55.0003	26.8848	51.1424	0.0019019	11.0878	54.5005	-4.75	0.265878	24.0962	 41
DATA	1716483925	380395889	5840	0	""	2024-05-23	11:05:25	110.19137	374.5199	2078.8169	39.2978	55.0003	26.8852	51.1424	0.00186991	11.0888	54.5005	35.25	0.265878	24.0962	 69
DATA	1716483926	380395889	5844	0	""	2024-05-23	11:05:26	188.66486	381.83954	2080.0449	39.2983	55.0003	26.8835	51.1424	0.0018927	11.0878	54.5005	-152	0.265878	24.0962	 21
DATA	1716483927	380395889	5848	0	""	2024-05-23	11:05:27	408.94815	380.65848	2079.9343	39.2987	55.0003	26.8802	51.1424	0.00191137	11.0874	54.5005	-105.75	0.265878	24.097	170
DATA	1716483928	380395889	5852	0	""	2024-05-23	11:05:28	588.53699	386.51965	2079.6926	39.3003	55.0003	26.8786	51.1424	0.00187798	11.0887	54.5005	-41.25	0.265878	24.0966	198
DATA	1716483929	380395889	5856	0	""	2024-05-23	11:05:29	686.14758	381.58704	2078.7749	39.3015	55.0003	26.8765	51.1424	0.0018756	11.0843	54.5005	-43.5	0.265878	24.0966	 75
DATA	1716483930	380395889	5860	0	""	2024-05-23	11:05:30	745.75281	383.08221	2078.3489	39.3024	55.0003	26.8782	51.1424	0.00191641	11.0859	54.5005	-43.75	0.265878	24.0966	140
DATA	1716483931	380054950	5864	0	""	2024-05-23	11:05:31	786.34027	381.90439	2079.9565	39.3032	55.0003	26.8765	51.1424	0.00190972	11.0865	54.5005	-23.75	0.265878	24.0954	135
DATA	1716483932	380054950	5868	0	""	2024-05-23	11:05:32	815.49646	384.25781	2078.4648	39.3024	55.0003	26.8774	51.1424	0.00189612	11.0845	54.5005	-23.25	0.265878	24.0954	137
DATA	1716483933	380054950	5872	0	""	2024-05-23	11:05:33	840.41632	386.17761	2079.8684	39.3036	55.0003	26.8761	51.1424	0.00189462	11.0842	54.5005	11.25	0.265878	24.0958	 80
DATA	1716483934	380054950	5876	0	""	2024-05-23	11:05:34	860.85138	381.76068	2080.3972	39.3036	55.0003	26.8774	51.1424	0.00190087	11.0865	54.5005	69.75	0.265878	24.095	 50
DATA	1716483935	380054950	5880	0	""	2024-05-23	11:05:35	874.95074	384.05096	2080.7766	39.3036	55.0003	26.8819	51.1424	0.00188626	11.0851	54.5005	121.5	0.265878	24.0954	 88
DATA	1716483936	380054950	5884	0	""	2024-05-23	11:05:36	887.06323	385.37311	2079.7061	39.3048	55.0003	26.8839	51.1424	0.00186073	11.085	54.5005	-55	0.265878	24.0958	193
DATA	1716483937	380054950	5888	0	""	2024-05-23	11:05:37	902.35779	384.97421	2079.939	39.3048	55.0003	26.8811	51.1424	0.00190484	11.0858	54.5005	-127.75	0.265878	24.0974	161
DATA	1716483938	380054950	5892	0	""	2024-05-23	11:05:38	912.04712	384.61566	2079.6748	39.3053	55.0001	26.879	51.1424	0.00189538	11.0856	54.5005	-2.5	0.265878	24.0962	247
DATA	1716483939	379704952	5896	0	""	2024-05-23	11:05:39	961.3396	385.90875	2079.8936	39.3028	55.0003	26.879	51.1424	0.00190813	11.0858	54.5005	-82	0.265878	24.0962	186
DATA	1716483940	379704952	5900	0	""	2024-05-23	11:05:40	1346.4092	392.35474	2080.8694	39.3077	54.9999	26.8745	51.1424	0.0019131	11.0851	54.5005	12	0.265878	24.0962	151
DATA	1716483941	379704952	5904	0	""	2024-05-23	11:05:41	1211.7147	378.02335	2078.6008	39.3118	55.0001	26.877	51.1424	0.00192418	11.085	54.5005	556.5	0.265878	24.0962	221
DATA	1716483942	379704952	5908	0	""	2024-05-23	11:05:42	747.5799	369.16708	2076.6455	39.3098	54.9999	26.8835	51.1424	0.00190252	11.0856	54.5005	475.75	0.265878	24.0958	159
DATA	1716483943	379704952	5912	0	""	2024-05-23	11:05:43	446.45822	366.67587	2075.0884	39.3061	55.0001	26.8909	51.1424	0.00191741	11.0868	54.5005	319.25	0.265878	24.0966	154
DATA	1716483944	379704952	5916	0	""	2024-05-23	11:05:44	320.36142	368.8118	2076.7195	39.3053	55.0003	26.8938	51.1424	0.00190523	11.0866	54.5005	10.5	0.265878	24.0966	234
DATA	1716483945	379704952	5920	0	""	2024-05-23	11:05:45	251.21362	370.54831	2075.9043	39.3044	55.0003	26.8951	51.1424	0.00190474	11.0881	54.5005	-112.75	0.265878	24.0966	161
DATA	1716483946	379364013	5924	0	""	2024-05-23	11:05:46	214.6958	371.50015	2076.7415	39.3048	55.0003	26.893	51.1424	0.00189641	11.0872	54.5005	-11.25	0.265878	24.0966	 17
DATA	1716483947	379364013	5928	0	""	2024-05-23	11:05:47	182.79169	368.03934	2074.8965	39.3036	55.0003	26.8938	51.1424	0.00189553	11.0885	54.5005	28.5	0.265878	24.0962	 70
DATA	1716483948	379364013	5932	0	""	2024-05-23	11:05:48	164.4794	370.15472	2076.6897	39.3028	55.0003	26.8938	51.1424	0.00191183	11.0875	54.5005	-31.25	0.265878	24.0954	 90
DATA	1716483949	379364013	5936	0	""	2024-05-23	11:05:49	151.66241	364.06967	2076.063	39.3032	55.0003	26.8926	51.1424	0.00192568	11.0885	54.5005	-24.25	0.265878	24.0954	 81
DATA	1716483950	379364013	5940	0	""	2024-05-23	11:05:50	136.46043	365.26456	2077.1433	39.3028	55.0003	26.8946	51.1424	0.00189042	11.0875	54.5005	62.5	0.265878	24.0958	 18
DATA	1716483951	379364013	5944	0	""	2024-05-23	11:05:51	127.92614	365.8295	2075.092	39.302	55.0003	26.8946	51.1424	0.00191201	11.0875	54.5005	-52.5	0.265878	24.0958	166
DATA	1716483952	379364013	5948	0	""	2024-05-23	11:05:52	120.67119	364.7547	2076.0398	39.302	55.0003	26.8926	51.1424	0.00191966	11.0872	54.5005	-134	0.265878	24.0958	186
DATA	1716483953	379364013	5952	0	""	2024-05-23	11:05:53	114.36809	364.90073	2075.6213	39.302	55.0003	26.8914	51.1424	0.00191647	11.0883	54.5005	-67.25	0.265878	24.0958	 68
DATA	1716483954	379013061	5956	0	""	2024-05-23	11:05:54	105.73189	366.82788	2076.4456	39.3015	55.0003	26.8922	51.1424	0.0019426	11.0889	54.5005	-21.5	0.265878	24.0966	 36
DATA	1716483955	379013061	5960	0	""	2024-05-23	11:05:55	101.20258	369.26483	2076.6558	39.3007	55.0003	26.8905	51.1424	0.00189879	11.0883	54.5005	-149	0.265878	24.0966	 40
DATA	1716483956	379013061	5964	0	""	2024-05-23	11:05:56	93.729897	365.63385	2076.0618	39.2983	55.0003	26.8844	51.1424	0.00189827	11.0871	54.5005	-158.25	0.265878	24.0958	224
DATA	1716483957	379013061	5968	0	""	2024-05-23	11:05:57	92.744331	370.87787	2076.0454	39.2974	55.0003	26.8802	51.1424	0.00189923	11.0874	54.5005	-179	0.265878	24.0962	 58
DATA	1716483958	379013061	5972	0	""	2024-05-23	11:05:58	91.166122	368.19376	2076.2874	39.2987	55.0003	26.8757	51.1424	0.00191358	11.0867	54.5005	-33.25	0.265878	24.0958	159
DATA	1716483959	379013061	5976	0	""	2024-05-23	11:05:59	90.727135	381.83472	2077.9771	39.288	55.0003	26.8749	51.1424	0.00188831	11.0868	54.5005	-542.75	0.265878	24.0962	169
DATA	1716483960	379013061	5980	0	""	2024-05-23	11:06:00	1633.6316	428.98105	2090.092	39.29	55.0003	26.8613	51.1421	0.00190373	11.0838	54.5005	-1706.75	0.264779	24.0962	 46
DATA	1716483961	378667116	5984	0	""	2024-05-23	11:06:01	4275.0435	445.13251	2091.9507	39.3094	55.0003	26.8375	51.1386	0.0019999	11.0763	54.5005	-887.5	0.262032	24.0966	 84
DATA	1716483962	378667116	5988	0	""	2024-05-23	11:06:02	4815.5977	440.74301	2092.7632	39.3139	55.0003	26.8268	51.1377	0.00202892	11.0724	54.5005	-492	0.261483	24.0966	 36
DATA	1716483963	378667116	5992	0	""	2024-05-23	11:06:03	4995.6797	437.13443	2091.7219	39.3151	55.0003	26.8218	51.138	0.00206189	11.0732	54.5005	-234.5	0.261483	24.0962	 75
DATA	1716483964	378667116	5996	0	""	2024-05-23	11:06:04	5083.6997	441.78357	2091.5427	39.3168	55.0003	26.8173	51.138	0.00205919	11.0728	54.5005	74	0.261483	24.0958	165
DATA	1716483965	378667116	6000	0	""	2024-05-23	11:06:05	5134.6289	442.89981	2091.9067	39.3196	55.0003	26.821	51.138	0.00207283	11.0744	54.5005	38.75	0.261483	24.0954	234
DATA	1716483966	378667116	6004	0	""	2024-05-23	11:06:06	5177.6421	443.50607	2092.9214	39.3221	55.0003	26.8214	51.138	0.00204829	11.0733	54.5005	120.25	0.261483	24.0954	 35
DATA	1716483967	378667116	6008	0	""	2024-05-23	11:06:07	5200.4429	441.45728	2091.397	39.3254	55.0003	26.8259	51.138	0.00202628	11.0729	54.5005	355.25	0.261483	24.0954	 19
DATA	1716483968	378667116	6012	0	""	2024-05-23	11:06:08	5215.9331	444.58505	2091.8125	39.3295	55.0003	26.8329	51.138	0.00205227	11.0728	54.5005	169.25	0.261483	24.095	 15
DATA	1716483969	378319025	6016	0	""	2024-05-23	11:06:09	5236.3594	443.60645	2092.5034	39.3316	55.0003	26.8391	51.138	0.00202822	11.0733	54.5005	267	0.261483	24.0954	161
DATA	1716483970	378319025	6020	0	""	2024-05-23	11:06:10	5247.2354	438.91382	2092.1721	39.3357	55.0003	26.8445	51.138	0.00204213	11.0728	54.5005	355.75	0.261483	24.0958	 45
DATA	1716483971	378319025	6024	0	""	2024-05-23	11:06:11	5254.3604	446.43829	2092.2688	39.3382	55.0003	26.8498	51.138	0.00202767	11.0735	54.5005	207	0.261483	24.0966	176
DATA	1716483972	378319025	6028	0	""	2024-05-23	11:06:12	5269.1011	441.68271	2092.3159	39.3406	55.0003	26.8551	51.138	0.00206422	11.0696	54.5005	240	0.261483	24.0966	147
DATA	1716483973	378319025	6032	0	""	2024-05-23	11:06:13	5274.7188	445.24121	2093.3425	39.3423	55.0003	26.8597	51.138	0.00201033	11.0732	54.5005	374.25	0.261483	24.0958	 43
DATA	1716483974	378319025	6036	0	""	2024-05-23	11:06:14	5284.7051	442.13834	2091.8857	39.3439	55.0003	26.865	51.138	0.00199659	11.0742	54.5005	433.75	0.261483	24.0962	 33
DATA	1716483975	378319025	6040	0	""	2024-05-23	11:06:15	5281.2759	441.40417	2091.1851	39.346	55.0003	26.8712	51.138	0.00201781	11.0721	54.5005	171.25	0.261483	24.0962	240
DATA	1716483976	377974033	6044	0	""	2024-05-23	11:06:16	5282.9072	438.45679	2091.7627	39.3472	55.0003	26.8761	51.138	0.00202555	11.0726	54.5005	171.25	0.261483	24.0962	 79
DATA	1716483977	377974033	6048	0	""	2024-05-23	11:06:17	5292.6279	440.47223	2092.8164	39.348	55.0003	26.8811	51.138	0.00200207	11.0738	54.5005	79.75	0.261483	24.0962	232
DATA	1716483978	377974033	6052	0	""	2024-05-23	11:06:18	5295.7808	443.74146	2092.2056	39.3497	55.0003	26.8844	51.138	0.00202105	11.0729	54.5005	95	0.261483	24.0962	137
DATA	1716483979	377974033	6056	0	""	2024-05-23	11:06:19	5304.4668	441.60776	2092.0146	39.3501	55.0003	26.8864	51.138	0.00201888	11.0733	54.5005	30.5	0.261483	24.0966	227
DATA	1716483980	377974033	6060	0	""	2024-05-23	11:06:20	5304.8374	443.86096	2091.655	39.3501	55.0003	26.8864	51.138	0.00198678	11.073	54.5007	27.25	0.261483	24.0958	185
DATA	1716483981	377974033	6064	0	""	2024-05-23	11:06:21	5301.8936	441.04599	2091.5715	39.3505	55.0003	26.8876	51.138	0.00201265	11.0737	54.5005	79	0.261483	24.0962	128
DATA	1716483982	377974033	6068	0	""	2024-05-23	11:06:22	5304.4492	437.64749	2092.0093	39.3505	54.9999	26.8876	51.138	0.00201138	11.0729	54.5005	-47.5	0.261483	24.0958	 53
DATA	1716483983	377974033	6072	0	""	2024-05-23	11:06:23	5308.6538	440.36047	2091.8389	39.3497	55.0001	26.8881	51.138	0.00206196	11.0731	54.5007	-19.75	0.261483	24.0954	 82
DATA	1716483984	377635002	6076	0	""	2024-05-23	11:06:24	5305.9971	442.27914	2091.2922	39.3493	54.9997	26.8852	51.138	0.00203908	11.0723	54.5005	-52.25	0.261483	24.0954	 86
DATA	1716483985	377635002	6080	0	""	2024-05-23	11:06:25	5305.2529	438.03049	2090.7595	39.3493	54.9999	26.8864	51.138	0.00205333	11.0735	54.5005	-36	0.261483	24.0946	195
