Model:	LI-7810
SN:	TG10-01524
Software Version:	2.3.5
Timestamp:	2024-04-04 08:03:04
Timezone:	US/Mountain
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1712251444	887944936	7837	0	""	2024-04-04	11:24:04	144.99767	411.18265	4081.9309	40.6965	55.001	33.8647	51.1417	0.00223701	10.9119	54.5005	69.75	0.265145	24.1394	 37
DATA	1712251445	887944936	7841	0	""	2024-04-04	11:24:05	147.46683	410.38754	4081.9404	40.6961	55.001	33.8651	51.1417	0.00221821	10.9107	54.5005	49.25	0.265145	24.1394	  8
DATA	1712251446	887944936	7845	0	""	2024-04-04	11:24:06	148.22163	412.26068	4082.4453	40.697	55.001	33.8692	51.1417	0.00222812	10.9109	54.5005	-67	0.265145	24.1394	111
DATA	1712251447	887944936	7849	0	""	2024-04-04	11:24:07	143.6909	409.43723	4081.7266	40.6953	55.001	33.8688	51.1417	0.00222409	10.9107	54.5005	-43.75	0.265145	24.139	231
DATA	1712251448	887944936	7853	0	""	2024-04-04	11:24:08	148.58269	411.41217	4081.3975	40.6961	55.001	33.8659	51.1417	0.00225278	10.9107	54.5005	-26	0.265145	24.139	130
DATA	1712251449	887944936	7857	0	""	2024-04-04	11:24:09	144.66054	411.18839	4081.8447	40.6961	55.001	33.8659	51.1417	0.00222841	10.9118	54.5005	-14.5	0.265145	24.1386	 24
DATA	1712251450	887603998	7861	0	""	2024-04-04	11:24:10	146.05894	408.30536	4082.3516	40.6965	55.001	33.8664	51.1417	0.00222791	10.912	54.5005	14.25	0.265145	24.1386	207
DATA	1712251451	887603998	7865	0	""	2024-04-04	11:24:11	144.70779	410.65262	4081.9016	40.6961	55.001	33.8664	51.1417	0.0022568	10.9113	54.5005	69	0.265145	24.1382	 67
DATA	1712251452	887603998	7869	0	""	2024-04-04	11:24:12	144.1223	410.26276	4079.855	40.697	55.001	33.868	51.1417	0.00223136	10.9116	54.5005	-119	0.265145	24.1386	  6
DATA	1712251453	887603998	7873	0	""	2024-04-04	11:24:13	146.21175	411.25742	4081.251	40.6974	55.001	33.8655	51.1417	0.00223672	10.9116	54.5005	-11.75	0.265145	24.1382	242
DATA	1712251454	887603998	7877	0	""	2024-04-04	11:24:14	143.1938	412.80688	4081.8325	40.6961	55.001	33.8668	51.1417	0.00223347	10.9098	54.5005	58.5	0.265145	24.1386	194
DATA	1712251455	887603998	7881	0	""	2024-04-04	11:24:15	141.68214	411.04056	4081.6001	40.6974	55.001	33.8659	51.1417	0.00221802	10.9123	54.5005	-51.25	0.265145	24.1409	 25
DATA	1712251456	887603998	7885	0	""	2024-04-04	11:24:16	143.89429	410.96707	4082.1377	40.6953	55.001	33.8655	51.1417	0.00222455	10.9103	54.5007	-126.75	0.265145	24.139	 74
DATA	1712251457	887603998	7889	0	""	2024-04-04	11:24:17	145.42557	412.12656	4082.1792	40.6961	55.001	33.8643	51.1417	0.00222802	10.9108	54.5007	96.75	0.265145	24.1401	 18
DATA	1712251458	887258052	7893	0	""	2024-04-04	11:24:18	144.17085	410.69662	4080.8862	40.6978	55.001	33.8655	51.1417	0.00220717	10.9107	54.5009	-72.75	0.265145	24.1405	 67
DATA	1712251459	887258052	7897	0	""	2024-04-04	11:24:19	144.31631	412.28992	4082.0928	40.6974	55.001	33.8647	51.1417	0.00218075	10.9098	54.5005	16.75	0.265145	24.1394	 32
DATA	1712251460	887258052	7901	0	""	2024-04-04	11:24:20	144.67101	414.05725	4082.7622	40.6974	55.001	33.8668	51.1417	0.00220089	10.9115	54.5005	-39.75	0.265145	24.139	237
DATA	1712251461	887258052	7905	0	""	2024-04-04	11:24:21	143.03629	410.79477	4081.5791	40.6957	55.001	33.8651	51.1417	0.0022224	10.912	54.5005	39.75	0.265145	24.1394	153
DATA	1712251462	887258052	7909	0	""	2024-04-04	11:24:22	146.68291	409.70544	4081.2822	40.6953	55.001	33.8647	51.1417	0.00222519	10.9103	54.5005	-5.25	0.265145	24.1394	246
DATA	1712251463	887258052	7913	0	""	2024-04-04	11:24:23	146.90123	413.06232	4082.8193	40.6961	55.001	33.8659	51.1417	0.00222925	10.9118	54.5005	-13.5	0.265145	24.139	182
DATA	1712251464	887258052	7917	0	""	2024-04-04	11:24:24	145.52586	409.44571	4081.0901	40.6965	55.001	33.8664	51.1417	0.0022163	10.9094	54.5005	-53	0.265145	24.139	 51
DATA	1712251465	886904001	7921	0	""	2024-04-04	11:24:25	141.32394	409.11322	4082.0312	40.6953	55.001	33.8651	51.1417	0.00224518	10.9114	54.5005	-19.5	0.265145	24.1394	210
DATA	1712251466	886904001	7925	0	""	2024-04-04	11:24:26	145.73398	409.15646	4081.552	40.6965	55.001	33.8651	51.1417	0.00223696	10.9102	54.5005	-35	0.265145	24.1386	105
DATA	1712251467	886904001	7929	0	""	2024-04-04	11:24:27	144.53877	410.9115	4080.8567	40.6978	55.001	33.8627	51.1417	0.00223524	10.9118	54.5005	-15.75	0.265145	24.1386	  9
DATA	1712251468	886904001	7933	0	""	2024-04-04	11:24:28	144.30225	407.5636	4082.1008	40.6965	55.001	33.8651	51.1417	0.002232	10.9099	54.5005	-30.5	0.265145	24.1386	 77
DATA	1712251469	886904001	7937	0	""	2024-04-04	11:24:29	140.88562	410.06906	4081.3916	40.697	55.001	33.8651	51.1417	0.00222867	10.9133	54.5005	89.5	0.265145	24.1382	164
DATA	1712251470	886904001	7941	0	""	2024-04-04	11:24:30	143.00111	408.90683	4081.3181	40.697	55.001	33.8643	51.1417	0.00222473	10.9115	54.5005	-76	0.265145	24.1382	 62
DATA	1712251471	886904001	7945	0	""	2024-04-04	11:24:31	143.12758	412.30484	4081.7759	40.6965	55.001	33.8627	51.1417	0.00221037	10.9097	54.5005	-101.5	0.265145	24.1386	 33
DATA	1712251472	886904001	7949	0	""	2024-04-04	11:24:32	142.33928	409.98465	4081.6414	40.6965	55.0012	33.8589	51.1417	0.0022107	10.9125	54.5005	18.25	0.265145	24.1405	  0
DATA	1712251473	886564016	7953	0	""	2024-04-04	11:24:33	141.77757	409.15222	4082.0486	40.697	55.0012	33.8606	51.1417	0.00220218	10.912	54.5005	-13	0.265145	24.1397	 89
DATA	1712251474	886564016	7957	0	""	2024-04-04	11:24:34	140.64481	412.58655	4082.3237	40.697	55.0012	33.8631	51.1417	0.00222641	10.9113	54.5005	83.25	0.265145	24.1394	250
DATA	1712251475	886564016	7961	0	""	2024-04-04	11:24:35	141.07294	410.78165	4081.3367	40.6965	55.0012	33.8622	51.1417	0.00222989	10.9112	54.5005	-224	0.265145	24.139	201
DATA	1712251476	886564016	7965	0	""	2024-04-04	11:24:36	140.21835	409.88281	4080.865	40.6957	55.0012	33.8594	51.1417	0.00222834	10.911	54.5005	-49.5	0.265145	24.139	166
DATA	1712251477	886564016	7969	0	""	2024-04-04	11:24:37	141.32843	408.41394	4081.187	40.697	55.0012	33.8573	51.1417	0.00221601	10.912	54.5005	99.25	0.265145	24.1394	163
DATA	1712251478	886564016	7973	0	""	2024-04-04	11:24:38	141.34972	410.00568	4082.2429	40.697	55.0018	33.8618	51.1417	0.00223832	10.9127	54.5005	21.25	0.265145	24.1397	  7
DATA	1712251479	886564016	7977	0	""	2024-04-04	11:24:39	141.5994	409.79501	4081.3418	40.6961	55.0016	33.8606	51.1417	0.00221311	10.9114	54.5005	35.75	0.265145	24.1397	 15
DATA	1712251480	886214971	7981	0	""	2024-04-04	11:24:40	142.10175	412.55417	4081.6606	40.6965	55.001	33.8606	51.1417	0.00220079	10.9106	54.5005	56.5	0.265145	24.1397	193
DATA	1712251481	886214971	7985	0	""	2024-04-04	11:24:41	143.01562	411.42834	4081.8042	40.6982	55.001	33.8618	51.1417	0.00222397	10.9133	54.5005	-29.5	0.265145	24.1397	246
DATA	1712251482	886214971	7989	0	""	2024-04-04	11:24:42	140.98605	412.06631	4080.7686	40.6978	55.001	33.8622	51.1417	0.00219724	10.9106	54.5009	127.5	0.265145	24.139	222
DATA	1712251483	886214971	7993	0	""	2024-04-04	11:24:43	145.91145	409.20068	4082.5972	40.7011	55.001	33.8655	51.1417	0.00226009	10.9107	54.5011	190	0.265145	24.1386	147
DATA	1712251484	886214971	7997	0	""	2024-04-04	11:24:44	142.03648	410.21765	4081.7119	40.6965	55.001	33.8659	51.1417	0.00223959	10.9098	54.5011	-159.5	0.265145	24.139	 23
DATA	1712251485	886214971	8001	0	""	2024-04-04	11:24:45	143.21706	409.32092	4082.834	40.6978	55.001	33.8627	51.1417	0.00221556	10.9103	54.5011	0.25	0.265145	24.139	 78
DATA	1712251486	886214971	8005	0	""	2024-04-04	11:24:46	144.83005	404.65952	4081.6765	40.6965	55.001	33.8627	51.1417	0.0022478	10.9118	54.5011	-52.75	0.265145	24.1397	  7
DATA	1712251487	886214971	8009	0	""	2024-04-04	11:24:47	144.39104	408.59427	4080.7859	40.697	55.001	33.8618	51.1417	0.0022385	10.9108	54.5011	20	0.265145	24.139	219
DATA	1712251488	885875940	8013	0	""	2024-04-04	11:24:48	141.88464	407.49448	4081.5308	40.6965	55.001	33.8606	51.1417	0.00223686	10.9112	54.5011	-26.75	0.265145	24.1394	 67
DATA	1712251489	885875940	8017	0	""	2024-04-04	11:24:49	141.84563	410.96387	4080.991	40.697	55.001	33.8622	51.1417	0.00222807	10.9099	54.5005	12.25	0.265145	24.1401	168
DATA	1712251490	885875940	8021	0	""	2024-04-04	11:24:50	143.69394	410.96188	4081.802	40.6961	55.001	33.8622	51.1417	0.00222663	10.9121	54.5005	-113.25	0.265145	24.1401	 18
DATA	1712251491	885875940	8025	0	""	2024-04-04	11:24:51	140.85406	408.58066	4081.3286	40.697	55.001	33.8618	51.1417	0.00223861	10.9106	54.5005	1.5	0.265145	24.139	 51
DATA	1712251492	885875940	8029	0	""	2024-04-04	11:24:52	142.8373	410.939	4080.6567	40.6974	55.001	33.8622	51.1417	0.0022339	10.9117	54.5007	55.5	0.265145	24.1394	 15
DATA	1712251493	885875940	8033	0	""	2024-04-04	11:24:53	141.56409	408.9881	4081.2041	40.6961	55.001	33.8618	51.1417	0.00220211	10.9118	54.5005	-76.75	0.265145	24.1394	246
DATA	1712251494	885875940	8037	0	""	2024-04-04	11:24:54	140.67426	411.44083	4081.0691	40.6974	55.001	33.8602	51.1417	0.00221485	10.9092	54.5005	-0.5	0.265145	24.1397	195
DATA	1712251495	885525941	8041	0	""	2024-04-04	11:24:55	142.46317	405.4986	4081.5903	40.6974	55.001	33.8606	51.1417	0.00227524	10.9129	54.5005	104	0.265145	24.1397	109
DATA	1712251496	885525941	8045	0	""	2024-04-04	11:24:56	139.35847	408.59387	4081.5793	40.6965	55.001	33.8602	51.1417	0.00222391	10.9111	54.5005	-177.75	0.265145	24.1397	127
DATA	1712251497	885525941	8049	0	""	2024-04-04	11:24:57	143.32797	410.53812	4081.7473	40.6978	55.001	33.8577	51.1417	0.00220509	10.9116	54.5005	137.25	0.265145	24.1397	 71
DATA	1712251498	885525941	8053	0	""	2024-04-04	11:24:58	142.07034	411.89423	4081.6733	40.6978	55.001	33.861	51.1417	0.00222535	10.9115	54.5005	-72.5	0.265145	24.139	145
DATA	1712251499	885525941	8057	0	""	2024-04-04	11:24:59	141.2932	411.83685	4081.855	40.697	55.001	33.8585	51.1417	0.00223379	10.9109	54.5007	47.5	0.265145	24.139	 31
DATA	1712251500	885525941	8061	0	""	2024-04-04	11:25:00	140.29684	408.74548	4082.0352	40.6974	55.001	33.8618	51.1417	0.00223643	10.9113	54.5005	77.75	0.265145	24.1386	248
DATA	1712251501	885525941	8065	0	""	2024-04-04	11:25:01	140.8131	409.61871	4081.1987	40.697	55.001	33.8618	51.1417	0.00222288	10.9109	54.5005	-85.75	0.265145	24.139	148
DATA	1712251502	885525941	8069	0	""	2024-04-04	11:25:02	144.99889	407.12579	4080.7974	40.6957	55.001	33.8585	51.1417	0.00224769	10.9106	54.5007	38.25	0.265145	24.139	245
DATA	1712251503	885185956	8073	0	""	2024-04-04	11:25:03	140.33675	408.63641	4081.8103	40.6974	55.001	33.8614	51.1417	0.00223334	10.9115	54.5005	-34.5	0.265145	24.1386	231
DATA	1712251504	885185956	8077	0	""	2024-04-04	11:25:04	141.78844	408.56598	4081.1665	40.697	55.001	33.8602	51.1417	0.00222788	10.9099	54.5009	-38.25	0.265145	24.1401	 22
DATA	1712251505	885185956	8081	0	""	2024-04-04	11:25:05	139.65117	411.37573	4081.2878	40.697	55.001	33.8589	51.1417	0.0022124	10.9106	54.5005	-87.5	0.265145	24.1401	151
DATA	1712251506	885185956	8085	0	""	2024-04-04	11:25:06	143.26642	408.07413	4081.8479	40.6965	55.001	33.8581	51.1417	0.00224724	10.9111	54.5005	34.75	0.265145	24.1401	251
DATA	1712251507	885185956	8089	0	""	2024-04-04	11:25:07	137.52834	411.92453	4081.5564	40.6965	55.001	33.8585	51.1417	0.00222828	10.911	54.5005	115.5	0.265145	24.1401	207
DATA	1712251508	885185956	8093	0	""	2024-04-04	11:25:08	142.12498	407.50323	4081.1946	40.6965	55.001	33.8589	51.1417	0.00224702	10.9098	54.5005	-95.25	0.265145	24.1394	 66
DATA	1712251509	885185956	8097	0	""	2024-04-04	11:25:09	138.06506	407.7731	4081.3728	40.697	55.001	33.8569	51.1417	0.00224912	10.9107	54.5005	20.25	0.265145	24.1394	166
DATA	1712251510	884838104	8101	0	""	2024-04-04	11:25:10	138.27202	412.21735	4083.1675	40.6965	55.001	33.8569	51.1417	0.00223534	10.9104	54.5005	133.75	0.265145	24.1397	 19
DATA	1712251511	884838104	8105	0	""	2024-04-04	11:25:11	139.63675	409.3819	4082.6685	40.697	55.001	33.8606	51.1417	0.00223795	10.9094	54.5005	-111.75	0.265145	24.1397	  4
DATA	1712251512	884838104	8109	0	""	2024-04-04	11:25:12	139.4565	413.39371	4082.4495	40.697	55.001	33.8594	51.1417	0.00219703	10.9117	54.5005	-42.25	0.265145	24.1394	196
DATA	1712251513	884838104	8113	0	""	2024-04-04	11:25:13	140.88026	408.2381	4081.8242	40.6957	55.001	33.8581	51.1417	0.00223478	10.9109	54.5005	-125.75	0.265145	24.1397	 33
DATA	1712251514	884838104	8117	0	""	2024-04-04	11:25:14	139.9735	410.37921	4081.782	40.6957	55.0012	33.8565	51.1417	0.00219566	10.9106	54.5005	5.25	0.265145	24.1401	146
DATA	1712251515	884838104	8121	0	""	2024-04-04	11:25:15	138.55104	410.90735	4082.8416	40.6978	55.001	33.8573	51.1417	0.00225432	10.911	54.5005	89.25	0.265145	24.1394	193
DATA	1712251516	884838104	8125	0	""	2024-04-04	11:25:16	138.18945	410.72452	4082.1191	40.697	55.0012	33.8589	51.1417	0.00225291	10.9118	54.5005	-44	0.265145	24.1394	147
DATA	1712251517	884838104	8129	0	""	2024-04-04	11:25:17	138.65352	411.50418	4081.9565	40.6974	55.0012	33.8606	51.1417	0.00223916	10.9111	54.5005	79	0.265145	24.139	106
DATA	1712251518	884495973	8133	0	""	2024-04-04	11:25:18	139.2363	409.32819	4081.5581	40.697	55.0012	33.8598	51.1417	0.00223639	10.9096	54.5005	-148	0.265145	24.139	130
DATA	1712251519	884495973	8137	0	""	2024-04-04	11:25:19	137.41756	407.87393	4082.4404	40.6974	55.0014	33.8552	51.1417	0.00226596	10.9114	54.5005	-24.25	0.265145	24.1394	120
DATA	1712251520	884495973	8141	0	""	2024-04-04	11:25:20	137.54063	409.02484	4082.3096	40.6965	55.0012	33.8577	51.1417	0.00224285	10.9107	54.5005	93.5	0.265145	24.1394	  1
DATA	1712251521	884495973	8145	0	""	2024-04-04	11:25:21	140.38745	410.33353	4081.5417	40.6974	55.001	33.8589	51.1417	0.00219516	10.9115	54.5005	8.5	0.265145	24.139	104
DATA	1712251522	884495973	8149	0	""	2024-04-04	11:25:22	140.02312	408.06638	4083.0427	40.6961	55.001	33.8606	51.1417	0.00222849	10.9103	54.5005	-46.5	0.265145	24.139	183
DATA	1712251523	884495973	8153	0	""	2024-04-04	11:25:23	138.60037	410.81644	4082.0645	40.6974	55.001	33.8598	51.1417	0.00223286	10.9101	54.5005	20.75	0.265145	24.1401	240
DATA	1712251524	884495973	8157	0	""	2024-04-04	11:25:24	136.50716	407.22031	4081.6089	40.697	55.001	33.8581	51.1417	0.00223888	10.9124	54.5005	-7	0.265145	24.1405	 50
DATA	1712251525	884145975	8161	0	""	2024-04-04	11:25:25	135.758	409.37543	4081.6511	40.697	55.001	33.8577	51.1417	0.00224511	10.9123	54.5005	32.75	0.265145	24.1401	 90
DATA	1712251526	884145975	8165	0	""	2024-04-04	11:25:26	138.10287	410.60638	4082.3699	40.6974	55.001	33.8602	51.1417	0.00223079	10.9115	54.5007	14	0.265145	24.1397	113
DATA	1712251527	884145975	8169	0	""	2024-04-04	11:25:27	137.3522	414.3819	4081.2012	40.6974	55.001	33.8585	51.1417	0.0021999	10.9097	54.5005	-72.5	0.265145	24.1397	119
DATA	1712251528	884145975	8173	0	""	2024-04-04	11:25:28	136.90663	410.97208	4082.4688	40.697	55.001	33.8589	51.1417	0.00222671	10.9113	54.5009	54.75	0.265145	24.1397	239
DATA	1712251529	884145975	8177	0	""	2024-04-04	11:25:29	138.18945	409.16437	4082.75	40.697	55.001	33.8581	51.1417	0.00225906	10.9102	54.5009	17	0.265145	24.1405	228
DATA	1712251530	884145975	8181	0	""	2024-04-04	11:25:30	135.08572	407.54706	4081.5269	40.6961	55.001	33.8573	51.1417	0.00223268	10.9101	54.5011	-75.75	0.265145	24.1417	 37
DATA	1712251531	884145975	8185	0	""	2024-04-04	11:25:31	137.41528	411.28827	4082.3269	40.6974	55.001	33.8569	51.1417	0.00222491	10.9115	54.5007	-2.25	0.265145	24.1413	247
DATA	1712251532	884145975	8189	0	""	2024-04-04	11:25:32	136.1584	412.21054	4081.4724	40.6978	55.001	33.8569	51.1417	0.00222745	10.9094	54.5005	1.75	0.265145	24.1409	158
DATA	1712251533	883800029	8193	0	""	2024-04-04	11:25:33	134.54738	411.53012	4081.9124	40.6974	55.001	33.8565	51.1417	0.00222894	10.9109	54.5005	106.75	0.265145	24.1397	 40
DATA	1712251534	883800029	8197	0	""	2024-04-04	11:25:34	136.7718	409.98337	4082.3674	40.697	55.001	33.8585	51.1417	0.00224612	10.9115	54.5005	-84.25	0.265145	24.139	162
DATA	1712251535	883800029	8201	0	""	2024-04-04	11:25:35	136.44347	412.07788	4082.9639	40.697	55.001	33.854	51.1417	0.00222759	10.9105	54.5005	-9.5	0.265145	24.1394	101
DATA	1712251536	883800029	8205	0	""	2024-04-04	11:25:36	138.29704	412.2074	4083.3879	40.6953	55.001	33.8544	51.1417	0.00219708	10.9125	54.5005	25.75	0.265145	24.1394	204
DATA	1712251537	883800029	8209	0	""	2024-04-04	11:25:37	136.27896	410.48322	4082.6553	40.6978	55.001	33.8544	51.1417	0.00220014	10.9111	54.5005	90.5	0.265145	24.139	140
DATA	1712251538	883800029	8213	0	""	2024-04-04	11:25:38	138.32703	410.85107	4082.7664	40.6978	55.001	33.8552	51.1417	0.00222792	10.911	54.5005	64.25	0.265145	24.139	144
DATA	1712251539	883800029	8217	0	""	2024-04-04	11:25:39	136.62875	410.52817	4082.51	40.6978	55.001	33.8581	51.1417	0.00222432	10.9123	54.5005	31.25	0.265145	24.139	 89
DATA	1712251540	883455991	8221	0	""	2024-04-04	11:25:40	136.13029	410.88742	4082.8481	40.697	55.001	33.8589	51.1417	0.00223465	10.9109	54.5005	50.75	0.265145	24.1401	196
DATA	1712251541	883455991	8225	0	""	2024-04-04	11:25:41	136.26671	407.9566	4081.5691	40.6965	55.001	33.8589	51.1417	0.00223982	10.9107	54.5005	-174.25	0.265145	24.1401	 56
DATA	1712251542	883455991	8229	0	""	2024-04-04	11:25:42	136.3497	408.60352	4081.8323	40.6974	55.001	33.8561	51.1417	0.00223585	10.9122	54.5005	24	0.265145	24.1397	 57
DATA	1712251543	883455991	8233	0	""	2024-04-04	11:25:43	138.88057	411.51297	4082.4321	40.6978	55.001	33.8565	51.1417	0.0022294	10.9103	54.5005	66.25	0.265145	24.1397	214
DATA	1712251544	883455991	8237	0	""	2024-04-04	11:25:44	136.0031	410.0416	4081.7275	40.697	55.001	33.8561	51.1417	0.00220411	10.9108	54.5005	-85	0.265145	24.1394	228
DATA	1712251545	883455991	8241	0	""	2024-04-04	11:25:45	134.00079	409.7908	4081.665	40.6965	55.001	33.8532	51.1417	0.00224625	10.911	54.5005	7.75	0.265145	24.1397	 60
DATA	1712251546	883455991	8245	0	""	2024-04-04	11:25:46	136.72105	411.63962	4082.8015	40.6974	55.001	33.8548	51.1417	0.00222012	10.9114	54.5005	90.5	0.265145	24.1401	184
DATA	1712251547	883455991	8249	0	""	2024-04-04	11:25:47	138.41643	408.81558	4081.6602	40.697	55.001	33.8573	51.1417	0.00223161	10.9119	54.5005	23.5	0.265145	24.1397	168
DATA	1712251548	883112907	8253	0	""	2024-04-04	11:25:48	136.27484	410.18103	4082.0359	40.697	55.001	33.8561	51.1417	0.00223821	10.9123	54.5005	-233.25	0.265145	24.1401	 11
DATA	1712251549	883112907	8257	0	""	2024-04-04	11:25:49	136.35246	409.59875	4081.6489	40.6978	55.001	33.854	51.1417	0.00224771	10.9105	54.5005	163.25	0.265145	24.1397	 31
DATA	1712251550	883112907	8261	0	""	2024-04-04	11:25:50	138.71402	409.35004	4081.425	40.6986	55.001	33.8569	51.1417	0.00223429	10.9119	54.5005	-43	0.265145	24.1394	 80
DATA	1712251551	883112907	8265	0	""	2024-04-04	11:25:51	134.72939	409.53851	4081.9053	40.6982	55.001	33.8565	51.1417	0.00222254	10.9119	54.5005	-26	0.265145	24.139	 98
DATA	1712251552	883112907	8269	0	""	2024-04-04	11:25:52	138.25957	410.78229	4082.5171	40.6974	55.001	33.8552	51.1417	0.0022454	10.9118	54.5005	19.75	0.265145	24.1386	214
DATA	1712251553	883112907	8273	0	""	2024-04-04	11:25:53	136.28143	411.55176	4081.9153	40.6978	55.001	33.8561	51.1417	0.00224151	10.9108	54.5005	33.5	0.265145	24.1394	188
DATA	1712251554	883112907	8277	0	""	2024-04-04	11:25:54	134.86884	406.72006	4082.1348	40.6978	55.001	33.8557	51.1417	0.0022213	10.9118	54.5005	-55.25	0.265145	24.1386	255
DATA	1712251555	882766008	8281	0	""	2024-04-04	11:25:55	135.78712	410.74158	4082.4575	40.697	55.001	33.854	51.1417	0.00222419	10.9102	54.5005	-43	0.265145	24.139	250
DATA	1712251556	882766008	8285	0	""	2024-04-04	11:25:56	133.99437	408.81027	4081.8525	40.6978	55.001	33.854	51.1417	0.00221918	10.9106	54.5005	59.5	0.265145	24.139	127
DATA	1712251557	882766008	8289	0	""	2024-04-04	11:25:57	133.89851	411.79282	4081.8259	40.697	55.001	33.8561	51.1417	0.00221315	10.9121	54.5005	-12.25	0.265145	24.1401	248
DATA	1712251558	882766008	8293	0	""	2024-04-04	11:25:58	133.30244	408.45554	4081.4353	40.6974	55.001	33.8557	51.1417	0.00222934	10.9114	54.5005	42.75	0.265145	24.1401	249
DATA	1712251559	882766008	8297	0	""	2024-04-04	11:25:59	133.73409	406.85431	4083.5405	40.697	55.001	33.8544	51.1417	0.00224915	10.9115	54.5005	-72.5	0.265145	24.1394	212
DATA	1712251560	882766008	8301	0	""	2024-04-04	11:26:00	136.88792	408.96542	4082.7947	40.6978	55.001	33.852	51.1417	0.00221965	10.9117	54.5005	59.75	0.265145	24.1397	234
DATA	1712251561	882766008	8305	0	""	2024-04-04	11:26:01	134.19678	409.73102	4082.1584	40.6986	55.001	33.8548	51.1417	0.00224549	10.9109	54.5005	84.75	0.265145	24.1394	 12
DATA	1712251562	882766008	8309	0	""	2024-04-04	11:26:02	136.46759	408.7951	4082.5068	40.697	55.001	33.8548	51.1417	0.00222724	10.9112	54.5005	-24.25	0.265145	24.1397	206
DATA	1712251563	882424116	8313	0	""	2024-04-04	11:26:03	138.15425	408.06238	4082.1418	40.697	55.001	33.8569	51.1417	0.00225306	10.9114	54.5005	4.5	0.265145	24.1397	 81
DATA	1712251564	882424116	8317	0	""	2024-04-04	11:26:04	133.56367	410.54156	4082.5432	40.6961	55.001	33.8569	51.1417	0.00221234	10.9099	54.5005	-13.25	0.265145	24.1397	 30
DATA	1712251565	882424116	8321	0	""	2024-04-04	11:26:05	133.1451	407.09488	4083.0835	40.6986	55.001	33.8561	51.1417	0.00223357	10.911	54.5005	2.75	0.265145	24.1401	 75
DATA	1712251566	882424116	8325	0	""	2024-04-04	11:26:06	131.87909	408.42081	4082.4783	40.6965	55.001	33.8548	51.1417	0.00224485	10.9119	54.5005	-118	0.265145	24.1394	209
DATA	1712251567	882424116	8329	0	""	2024-04-04	11:26:07	133.76047	408.85641	4082.7375	40.6974	55.001	33.8524	51.1417	0.00223681	10.9118	54.5005	139	0.265145	24.1397	168
DATA	1712251568	882424116	8333	0	""	2024-04-04	11:26:08	136.70084	409.60492	4082.1238	40.6982	55.001	33.8548	51.1417	0.00222974	10.9105	54.5005	-42.25	0.265145	24.139	242
DATA	1712251569	882424116	8337	0	""	2024-04-04	11:26:09	133.68443	411.29544	4081.4585	40.6965	55.001	33.8532	51.1417	0.00221616	10.9109	54.5005	37	0.265145	24.139	 54
DATA	1712251570	882083892	8341	0	""	2024-04-04	11:26:10	132.08421	411.5675	4082.4058	40.697	55.001	33.8548	51.1417	0.00222398	10.9095	54.5005	111.25	0.265145	24.1394	190
DATA	1712251571	882083892	8345	0	""	2024-04-04	11:26:11	134.12794	407.69345	4082.5283	40.6986	55.001	33.8573	51.1417	0.00227161	10.911	54.5005	22.5	0.265145	24.1394	153
DATA	1712251572	882083892	8349	0	""	2024-04-04	11:26:12	132.98044	408.05276	4081.813	40.6978	55.001	33.8589	51.1417	0.00224165	10.9107	54.5005	43.25	0.265145	24.1394	214
DATA	1712251573	882083892	8353	0	""	2024-04-04	11:26:13	132.85393	408.30054	4082.3137	40.6978	55.001	33.8594	51.1417	0.00225343	10.9103	54.5005	-162.75	0.265145	24.1409	 89
DATA	1712251574	882083892	8357	0	""	2024-04-04	11:26:14	134.61467	409.20285	4082.5071	40.6974	55.001	33.8561	51.1417	0.00223189	10.9102	54.5005	-138	0.265145	24.1405	194
DATA	1712251575	882083892	8361	0	""	2024-04-04	11:26:15	131.92627	409.96399	4082.8069	40.6978	55.001	33.8548	51.1417	0.00224126	10.9125	54.5005	-63.25	0.265145	24.1397	 77
DATA	1712251576	882083892	8365	0	""	2024-04-04	11:26:16	132.18385	409.18777	4082.5984	40.697	55.001	33.8524	51.1417	0.00222377	10.9123	54.5005	70.25	0.265145	24.1394	228
DATA	1712251577	882083892	8369	0	""	2024-04-04	11:26:17	138.78149	407.88754	4083.0554	40.6978	55.001	33.8561	51.1417	0.00226686	10.9111	54.5005	74.5	0.265145	24.1397	251
DATA	1712251578	881736993	8373	0	""	2024-04-04	11:26:18	135.08417	407.81265	4081.375	40.6982	55.001	33.8573	51.1417	0.00223734	10.9113	54.5007	-62.25	0.265145	24.1401	254
DATA	1712251579	881736993	8377	0	""	2024-04-04	11:26:19	135.57689	410.07886	4082.2131	40.6978	55.001	33.8557	51.1417	0.0022645	10.9118	54.5007	-36.75	0.265145	24.1397	 43
DATA	1712251580	881736993	8381	0	""	2024-04-04	11:26:20	133.25127	411.75101	4080.5493	40.697	55.0012	33.8536	51.1417	0.00220322	10.9111	54.5005	37.25	0.265145	24.1397	229
